week_title,week_year,week_month,week_day,rank_text,rank_number,move_positions,move_direction,player_age,ranking_points,tourneys_played,player_url,player_slug,name,country,player_id,profile_picture
2019.07.01,2019,7,1,248,248,2,up,27,182,31,/en/players/maverick-banes/bh87/overview,maverick-banes,Maverick Banes,AUS,bh87,www.atptour.com/-/media/tennis/players/head-shot/lq/active/banes_maverick_2017.png
2019.07.01,2019,7,1,249,249,2,up,24,181,27,/en/players/daniel-masur/mn20/overview,daniel-masur,Daniel Masur,GER,mn20,www.atptour.com/-/media/tennis/players/head-shot/2018/masur_headshot_18.png
2019.07.01,2019,7,1,250,250,2,up,31,180,21,/en/players/gleb-sakharov/sj22/overview,gleb-sakharov,Gleb Sakharov,FRA,sj22,www.atptour.com/-/media/tennis/players/head-shot/lr2017/sakharov_gleb_2017.png
2019.07.01,2019,7,1,251,251,34,up,27,176,23,/en/players/danilo-petrovic/pe02/overview,danilo-petrovic,Danilo Petrovic,SRB,pe02,www.atptour.com/-/media/tennis/players/head-shot/2019/petrovic_danilo_head_pp2019.png
2019.07.01,2019,7,1,252,252,2,up,26,176,24,/en/players/tristan-lamasine/lc11/overview,tristan-lamasine,Tristan Lamasine,FRA,lc11,www.atptour.com/-/media/tennis/players/head-shot/lq/active/lamasine-tristan-16.png
2019.07.01,2019,7,1,253,253,2,up,28,176,27,/en/players/hiroki-moriya/mi01/overview,hiroki-moriya,Hiroki Moriya,JPN,mi01,www.atptour.com/-/media/tennis/players/head-shot/2018/moriya_hiroki_2018.png
2019.07.01,2019,7,1,254,254,22,down,32,174,6,/en/players/blaz-kavcic/k834/overview,blaz-kavcic,Blaz Kavcic,SLO,k834,www.atptour.com/-/media/tennis/players/head-shot/lq/active/kavcic-b_headshot_lq15.png
2019.07.01,2019,7,1,255,255,22,up,27,174,17,/en/players/kevin-krawietz/kb92/overview,kevin-krawietz,Kevin Krawietz,GER,kb92,www.atptour.com/-/media/tennis/players/head-shot/2018/krawietz_head_pp18.png
2019.07.01,2019,7,1,256,256,9,up,24,174,31,/en/players/jc-aragone/ab71/overview,jc-aragone,JC Aragone,USA,ab71,www.atptour.com/-/media/tennis/players/head-shot/2019/aragone_head_pp2019.png
2019.07.01,2019,7,1,257,257,2,up,24,174,42,/en/players/goncalo-oliveira/o482/overview,goncalo-oliveira,Goncalo Oliveira,POR,o482,www.atptour.com/-/media/tennis/players/head-shot/lq/active/oliveira_goncalo_lq18.png
2019.07.01,2019,7,1,258,258,1,down,31,172,21,/en/players/thomaz-bellucci/bd20/overview,thomaz-bellucci,Thomaz Bellucci,BRA,bd20,www.atptour.com/-/media/tennis/players/head-shot/2019/bellucci_head_pp19.png
2019.07.01,2019,7,1,259,259,6,down,31,172,24,/en/players/matteo-viola/v490/overview,matteo-viola,Matteo Viola,ITA,v490,www.atptour.com/-/media/tennis/players/head-shot/lq/active/viola-m_headshot_lq.png
2019.07.01,2019,7,1,260,260,,,25,169,30,/en/players/filip-peliwo/pf65/overview,filip-peliwo,Filip Peliwo,CAN,pf65,www.atptour.com/-/media/tennis/players/head-shot/2019/peliwo_head_pp19.png
2019.07.01,2019,7,1,261,261,,,28,168,30,/en/players/uladzimir-ignatik/i236/overview,uladzimir-ignatik,Uladzimir Ignatik,BLR,i236,www.atptour.com/-/media/tennis/players/head-shot/lq/active/ignatik-u_headshot_lq12.png
2019.07.01,2019,7,1,262,262,6,down,23,167,21,/en/players/gianluigi-quinzi/q948/overview,gianluigi-quinzi,Gianluigi Quinzi,ITA,q948,www.atptour.com/-/media/tennis/players/head-shot/2017/quinzi_head_pp17.png
2019.07.01,2019,7,1,263,263,5,up,23,165,23,/en/players/marc-andrea-huesler/hh06/overview,marc-andrea-huesler,Marc-Andrea Huesler,SUI,hh06,www.atptour.com/-/media/tennis/players/head-shot/2019/huesler_marc_headpp19.png
2019.07.01,2019,7,1,264,264,1,down,21,165,27,/en/players/max-purcell/ph71/overview,max-purcell,Max Purcell,AUS,ph71,www.atptour.com/-/media/tennis/players/head-shot/2018/purcell_max_head_pp18.png
2019.07.01,2019,7,1,265,265,23,down,30,162,21,/en/players/thiemo-de-bakker/d776/overview,thiemo-de-bakker,Thiemo de Bakker,NED,d776,www.atptour.com/-/media/tennis/players/head-shot/lq/active/debakker-t_headshot_getty11.png
2019.07.01,2019,7,1,266,266,2,down,33,162,22,/en/players/tobias-kamke/k839/overview,tobias-kamke,Tobias Kamke,GER,k839,www.atptour.com/-/media/tennis/players/head-shot/2019/kamke_tobias_head19.png
2019.07.01,2019,7,1,267,267,1,down,22,161,22,/en/players/joao-menezes/mn70/overview,joao-menezes,Joao Menezes,BRA,mn70,www.atptour.com/-/media/tennis/players/head-shot/2019/menezes_joao_head19.png
2019.07.01,2019,7,1,268,268,1,down,23,159,23,/en/players/collin-altamirano/ac84/overview,collin-altamirano,Collin Altamirano,USA,ac84,www.atptour.com/-/media/tennis/players/head-shot/2018/altamirano_colin_head_pp18.png
2019.07.01,2019,7,1,269,269,7,down,23,158,23,/en/players/mario-vilella-martinez/v824/overview,mario-vilella-martinez,Mario Vilella Martinez,ESP,v824,www.atptour.com/-/media/tennis/players/head-shot/2019/vilella-martinez_mario_head_pp2019.png
2019.07.01,2019,7,1,270,270,1,down,20,156,15,/en/players/j.j.-wolf/w09g/overview,j.j.-wolf,J.J. Wolf,USA,w09g,www.atptour.com/-/media/tennis/players/head-shot/2018/wolf_jeffreyjohn_2018.png
2019.07.01,2019,7,1,271,271,1,down,20,156,22,/en/players/jurij-rodionov/r09x/overview,jurij-rodionov,Jurij Rodionov,AUT,r09x,www.atptour.com/-/media/tennis/players/head-shot/2017/rodionov_head17.png
2019.07.01,2019,7,1,272,272,1,down,23,155,29,/en/players/cem-ilkel/i306/overview,cem-ilkel,Cem Ilkel,TUR,i306,www.atptour.com/-/media/tennis/players/head-shot/lq/active/ilkel_cam_2017.png
2019.07.01,2019,7,1,273,273,,,29,154,24,/en/players/jose-hernandez-fernandez/h896/overview,jose-hernandez-fernandez,Jose Hernandez-Fernandez,DOM,h896,www.atptour.com/-/media/tennis/players/head-shot/2016/hernandez-fernandez_head_pp16.png
2019.07.01,2019,7,1,274,274,16,down,30,151,24,/en/players/yuichi-sugita/se73/overview,yuichi-sugita,Yuichi Sugita,JPN,se73,www.atptour.com/-/media/tennis/players/head-shot/2018/sugita_head_ao18.png
2019.07.01,2019,7,1,275,275,3,down,20,151,17,/en/players/pavel-kotov/k09f/overview,pavel-kotov,Pavel Kotov,RUS,k09f,
2019.07.01,2019,7,1,276,276,2,down,21,143,19,/en/players/gian-marco-moroni/mp83/overview,gian-marco-moroni,Gian Marco Moroni,ITA,mp83,www.atptour.com/-/media/tennis/players/head-shot/2019/moroni_head_ao19.png
2019.07.01,2019,7,1,277,277,1,down,21,143,23,/en/players/ulises-blanch/bv27/overview,ulises-blanch,Ulises Blanch,USA,bv27,www.atptour.com/-/media/tennis/players/head-shot/2019/blanch_head_pp19.png
2019.07.01,2019,7,1,278,278,3,down,22,143,23,/en/players/ernesto-escobedo/e873/overview,ernesto-escobedo,Ernesto Escobedo,USA,e873,www.atptour.com/-/media/tennis/players/head-shot/2019/escobedo_head_ao19.png
2019.07.01,2019,7,1,279,279,1,down,23,142,24,/en/players/johan-tatlot/tc95/overview,johan-tatlot,Johan Tatlot,FRA,tc95,www.atptour.com/-/media/tennis/players/head-shot/2018/tatlot_head_pp18.png
2019.07.01,2019,7,1,280,280,1,down,22,141,18,/en/players/sasi-kumar-mukund/mp13/overview,sasi-kumar-mukund,Sasi Kumar Mukund,IND,mp13,www.atptour.com/-/media/tennis/players/head-shot/lr2017/mukund_sasikumar_2017.png
2019.07.01,2019,7,1,281,281,1,down,21,139,20,/en/players/marcelo-tomas-barrios-vera/bs86/overview,marcelo-tomas-barrios-vera,Marcelo Tomas Barrios Vera,CHI,bs86,www.atptour.com/-/media/tennis/players/head-shot/lq/active/barrios-vera_marcelo-tomas_2016.png
2019.07.01,2019,7,1,282,282,1,down,28,139,29,/en/players/roberto-ortega-olmedo/o340/overview,roberto-ortega-olmedo,Roberto Ortega-Olmedo,ESP,o340,www.atptour.com/-/media/tennis/players/head-shot/lq/active/ortega-olmedo_roberto_2017.png
2019.07.01,2019,7,1,283,283,1,down,32,138,23,/en/players/kenny-de-schepper/d750/overview,kenny-de-schepper,Kenny De Schepper,FRA,d750,www.atptour.com/-/media/tennis/players/head-shot/2016/deschepper_head_pp_16.png
2019.07.01,2019,7,1,284,284,1,down,21,134,20,/en/players/tung-lin-wu/w857/overview,tung-lin-wu,Tung-Lin Wu,TPE,w857,www.atptour.com/-/media/tennis/wu-tung-lin_headshot_lq.png
2019.07.01,2019,7,1,285,285,11,up,28,131,23,/en/players/marcelo-arevalo/a853/overview,marcelo-arevalo,Marcelo Arevalo,ESA,a853,www.atptour.com/-/media/tennis/players/head-shot/2019/arevelo_head_ao19.png
2019.07.01,2019,7,1,286,286,2,down,23,130,20,/en/players/jan-choinski/ch12/overview,jan-choinski,Jan Choinski,GBR,ch12,www.atptour.com/-/media/tennis/players/head-shot/lq/active/choinski-jan-15.png
2019.07.01,2019,7,1,287,287,5,up,22,126,27,/en/players/alexandre-muller/mp20/overview,alexandre-muller,Alexandre Muller,FRA,mp20,www.atptour.com/-/media/tennis/players/head-shot/lq/active/muller_alexandre_2016.png
2019.07.01,2019,7,1,288,288,2,down,35,125,9,/en/players/janko-tipsarevic/t742/overview,janko-tipsarevic,Janko Tipsarevic,SRB,t742,www.atptour.com/-/media/tennis/players/head-shot/2019/tipsarevic_head_ao19.png
2019.07.01,2019,7,1,289,289,1,up,23,125,24,/en/players/benjamin-bonzi/bm95/overview,benjamin-bonzi,Benjamin Bonzi,FRA,bm95,www.atptour.com/-/media/tennis/players/head-shot/2018/bonzi_benjamin_head2018.png
2019.07.01,2019,7,1,290,290,5,up,22,124,35,/en/players/nino-serdarusic/sp80/overview,nino-serdarusic,Nino Serdarusic,CRO,sp80,www.atptour.com/-/media/tennis/players/head-shot/2018/serdarusic_nino_2018.png
2019.07.01,2019,7,1,291,291,4,down,25,122,28,/en/players/liam-broady/bi23/overview,liam-broady,Liam Broady,GBR,bi23,www.atptour.com/-/media/tennis/players/head-shot/2018/broady_liam_head18.png
2019.07.01,2019,7,1,292,292,4,down,21,121,30,/en/players/roman-safiullin/sx50/overview,roman-safiullin,Roman Safiullin,RUS,sx50,www.atptour.com/-/media/tennis/players/head-shot/2018/safiullin_roman_head_pp18.png
2019.07.01,2019,7,1,293,293,2,down,23,120,19,/en/players/aleksandar-vukic/v832/overview,aleksandar-vukic,Aleksandar Vukic,AUS,v832,
2019.07.01,2019,7,1,294,294,,,27,117,30,/en/players/evan-king/kb37/overview,evan-king,Evan King,USA,kb37,www.atptour.com/-/media/tennis/players/head-shot/2018/king_evan_head_pp18.png
2019.07.01,2019,7,1,295,295,2,down,27,116,23,/en/players/laurynas-grigelis/ga71/overview,laurynas-grigelis,Laurynas Grigelis,LTU,ga71,www.atptour.com/-/media/tennis/players/head-shot/lr2018/grigelis_laurynas_2018.png
2019.07.01,2019,7,1,296,296,20,up,24,114,13,/en/players/frederico-ferreira-silva/sn54/overview,frederico-ferreira-silva,Frederico Ferreira Silva,POR,sn54,www.atptour.com/-/media/tennis/players/head-shot/2017/silvaf_headpp17.png
2019.07.01,2019,7,1,297,297,,,25,114,28,/en/players/roberto-cid-subervi/cf88/overview,roberto-cid-subervi,Roberto Cid Subervi,DOM,cf88,www.atptour.com/-/media/tennis/players/head-shot/lq/active/cid-subervi_roberto_2016.png
2019.07.01,2019,7,1,298,298,,,25,113,12,/en/players/ji-sung-nam/n652/overview,ji-sung-nam,Ji Sung Nam,KOR,n652,www.atptour.com/-/media/tennis/players/head-shot/2019/nam_jisung_head19.png
2019.07.01,2019,7,1,299,299,,,29,112,26,/en/players/tomislav-brkic/be68/overview,tomislav-brkic,Tomislav Brkic,BIH,be68,www.atptour.com/-/media/tennis/players/head-shot/lr2018/brkic_t_headshot_lq18.png
2019.07.01,2019,7,1,300,300,,,20,111,11,/en/players/emil-ruusuvuori/rh24/overview,emil-ruusuvuori,Emil Ruusuvuori,FIN,rh24,www.atptour.com/-/media/tennis/players/head-shot/lr2018/ruusuvuori_emil_2018.png
2019.07.01,2019,7,1,301,301,,,21,111,15,/en/players/carlos-taberner/te16/overview,carlos-taberner,Carlos Taberner,ESP,te16,www.atptour.com/-/media/tennis/players/head-shot/2018/taberner_head_ao18.png
2019.07.01,2019,7,1,302,302,,,19,110,14,/en/players/yibing-wu/wb32/overview,yibing-wu,Yibing Wu,CHN,wb32,www.atptour.com/-/media/tennis/players/head-shot/2018/yibing_head_pp18.png
2019.07.01,2019,7,1,303,303,,,22,110,15,/en/players/zhizhen-zhang/z371/overview,zhizhen-zhang,Zhizhen Zhang,CHN,z371,www.atptour.com/-/media/tennis/players/head-shot/2016/zhang-zhizhen_head_pp16.png
2019.07.01,2019,7,1,304,304,,,26,108,27,/en/players/denis-yevseyev/y171/overview,denis-yevseyev,Denis Yevseyev,KAZ,y171,www.atptour.com/-/media/tennis/players/head-shot/2019/yevseyev_d_head_2019.png
2019.07.01,2019,7,1,305,305,10,up,27,107,13,/en/players/sebastian-fanselow/f664/overview,sebastian-fanselow,Sebastian Fanselow,GER,f664,
2019.07.01,2019,7,1,306,306,1,down,27,107,24,/en/players/andrea-collarini/cc66/overview,andrea-collarini,Andrea Collarini,ARG,cc66,www.atptour.com/-/media/tennis/players/head-shot/lq/active/collarini_a_headshot_lq17.png
2019.07.01,2019,7,1,307,307,1,down,23,107,29,/en/players/jelle-sels/so20/overview,jelle-sels,Jelle Sels,NED,so20,www.atptour.com/-/media/tennis/players/head-shot/lq/active/sels_jelle_2016.png
2019.07.01,2019,7,1,308,308,1,down,28,106,29,/en/players/tsung-hua-yang/t982/overview,tsung-hua-yang,Tsung-Hua Yang,TPE,t982,www.atptour.com/-/media/tennis/players/head-shot/lr2017/yang_tsung-hua_2017.png
2019.07.01,2019,7,1,309,309,1,down,27,105,22,/en/players/tak-khunn-wang/w597/overview,tak-khunn-wang,Tak Khunn Wang,FRA,w597,www.atptour.com/-/media/tennis/players/head-shot/2018/wang_takkhunn_2018.png
2019.07.01,2019,7,1,310,310,1,down,38,104,7,/en/players/jurgen-melzer/m762/overview,jurgen-melzer,Jurgen Melzer,AUT,m762,www.atptour.com/-/media/tennis/players/head-shot/2017/melzerj_headao17.png
2019.07.01,2019,7,1,311,311,1,down,24,104,18,/en/players/benjamin-hassan/hg94/overview,benjamin-hassan,Benjamin Hassan,GER,hg94,www.atptour.com/-/media/tennis/players/head-shot/lr2017/hassan_benjamin_2017.png
2019.07.01,2019,7,1,312,312,1,down,39,102,20,/en/players/stephane-robert/r612/overview,stephane-robert,Stephane Robert,FRA,r612,www.atptour.com/-/media/tennis/players/head-shot/lq/active/robert-s_headshot_lq10.png
2019.07.01,2019,7,1,313,313,1,down,22,102,15,/en/players/alejandro-tabilo/te30/overview,alejandro-tabilo,Alejandro Tabilo,CHI,te30,www.atptour.com/-/media/tennis/players/head-shot/2019/tabilo_alejandro_head19.png
2019.07.01,2019,7,1,314,314,3,up,22,102,19,/en/players/maxime-cressy/c0bc/overview,maxime-cressy,Maxime Cressy,USA,c0bc,
2019.07.01,2019,7,1,315,315,2,down,21,101,13,/en/players/borna-gojo/gh92/overview,borna-gojo,Borna Gojo,CRO,gh92,www.atptour.com/-/media/tennis/players/head-shot/lr2017/borna_gojo_2017.png
2019.07.01,2019,7,1,316,316,2,down,25,101,20,/en/players/luke-saville/sm09/overview,luke-saville,Luke Saville,AUS,sm09,www.atptour.com/-/media/tennis/players/head-shot/lq/active/saville-l_headshot_lq14.png
2019.07.01,2019,7,1,317,317,28,down,22,100,7,/en/players/jared-donaldson/dc58/overview,jared-donaldson,Jared Donaldson,USA,dc58,www.atptour.com/-/media/tennis/players/head-shot/2018/donaldson_head_ao18.png
2019.07.01,2019,7,1,318,318,2,up,25,99,17,/en/players/dimitar-kuzmanov/kc33/overview,dimitar-kuzmanov,Dimitar Kuzmanov,BUL,kc33,www.atptour.com/-/media/tennis/players/head-shot/lq/active/kuzmanov-d_headshot_lq.png
2019.07.01,2019,7,1,319,319,1,down,20,97,10,/en/players/mate-valkusz/va70/overview,mate-valkusz,Mate Valkusz,HUN,va70,www.atptour.com/-/media/tennis/players/head-shot/2018/valkusz_mate_head_pp18.png
2019.07.01,2019,7,1,320,320,1,down,30,97,15,/en/players/gonzalo-escobar/e661/overview,gonzalo-escobar,Gonzalo Escobar,ECU,e661,www.atptour.com/-/media/tennis/players/head-shot/lq/active/escobar-g_headshot_getty14.png
2019.07.01,2019,7,1,321,321,8,up,27,97,18,/en/players/martin-cuevas/cc98/overview,martin-cuevas,Martin Cuevas,URU,cc98,www.atptour.com/-/media/tennis/players/head-shot/lq/active/cuevas_martin_2017.png
2019.07.01,2019,7,1,322,322,1,down,26,96,24,/en/players/guilherme-clezar/cc32/overview,guilherme-clezar,Guilherme Clezar,BRA,cc32,www.atptour.com/-/media/tennis/players/head-shot/lq/active/clezar-g_headshot_getty14.png
2019.07.01,2019,7,1,323,323,1,down,24,94,14,/en/players/matias-franco-descotte/db93/overview,matias-franco-descotte,Matias Franco Descotte,ARG,db93,
2019.07.01,2019,7,1,324,324,,,25,93,12,/en/players/christian-harrison/hb05/overview,christian-harrison,Christian Harrison,USA,hb05,www.atptour.com/-/media/tennis/players/head-shot/2019/harrison_c_head_pp2019.png
2019.07.01,2019,7,1,325,325,,,20,92,17,/en/players/roy-smith/s0dh/overview,roy-smith,Roy Smith,USA,s0dh,www.atptour.com/-/media/tennis/players/head-shot/lq/active/smith_roy_2016.png
2019.07.01,2019,7,1,326,326,,,28,91,11,/en/players/gerald-melzer/mi43/overview,gerald-melzer,Gerald Melzer,AUT,mi43,www.atptour.com/-/media/tennis/players/head-shot/2018/melzer_head_ao18.png
2019.07.01,2019,7,1,327,327,4,down,25,91,20,/en/players/michael-redlicki/rc62/overview,michael-redlicki,Michael Redlicki,USA,rc62,www.atptour.com/-/media/tennis/players/head-shot/2018/redlicki_mi_head_pp18.png
2019.07.01,2019,7,1,328,328,1,down,26,90,5,/en/players/joris-de-loore/da86/overview,joris-de-loore,Joris De Loore,BEL,da86,www.atptour.com/-/media/tennis/players/head-shot/lq/active/de-loore_joris_2017.png
2019.07.01,2019,7,1,329,329,1,up,24,90,20,/en/players/adam-pavlasek/pg32/overview,adam-pavlasek,Adam Pavlasek,CZE,pg32,www.atptour.com/-/media/tennis/players/head-shot/lq/active/pavlasek-a_headshot_getty15.png
2019.07.01,2019,7,1,330,330,2,down,27,89,12,/en/players/dragos-dima/da13/overview,dragos-dima,Dragos Dima,ROU,da13,www.atptour.com/-/media/tennis/players/head-shot/lq/active/dima-d_lq16.png
2019.07.01,2019,7,1,331,331,,,21,89,13,/en/players/alex-molcan/mv14/overview,alex-molcan,Alex Molcan,SVK,mv14,
2019.07.01,2019,7,1,332,332,11,up,25,89,15,/en/players/aslan-karatsev/kc56/overview,aslan-karatsev,Aslan Karatsev,RUS,kc56,www.atptour.com/-/media/tennis/players/head-shot/lq/active/karatsev-aslan-16.png
2019.07.01,2019,7,1,333,333,1,down,28,85,19,/en/players/scott-griekspoor/gc54/overview,scott-griekspoor,Scott Griekspoor,NED,gc54,www.atptour.com/-/media/tennis/players/head-shot/2018/griekspoor_head_pp18.png
2019.07.01,2019,7,1,334,334,1,down,27,85,24,/en/players/evan-song/sp05/overview,evan-song,Evan Song,USA,sp05,www.atptour.com/-/media/tennis/players/head-shot/2018/song_evan_2018.png
2019.07.01,2019,7,1,335,335,1,down,24,84,17,/en/players/baptiste-crepatte/cm79/overview,baptiste-crepatte,Baptiste Crepatte,FRA,cm79,
2019.07.01,2019,7,1,336,336,5,up,27,84,19,/en/players/renzo-olivo/o376/overview,renzo-olivo,Renzo Olivo,ARG,o376,www.atptour.com/-/media/tennis/players/head-shot/2019/olivo_renzo_head_pp2019.png
2019.07.01,2019,7,1,337,337,2,down,36,83,6,/en/players/gilles-muller/ma30/overview,gilles-muller,Gilles Muller,LUX,ma30,www.atptour.com/-/media/tennis/players/head-shot/2017/muller_headao17.png
2019.07.01,2019,7,1,338,338,2,down,24,82,13,/en/players/andrea-vavassori/va08/overview,andrea-vavassori,Andrea Vavassori,ITA,va08,www.atptour.com/-/media/tennis/players/head-shot/lq/active/vavassori_andrea_2016.png
2019.07.01,2019,7,1,339,339,2,down,26,82,20,/en/players/oriol-roca-batalla/rb60/overview,oriol-roca-batalla,Oriol Roca Batalla,ESP,rb60,www.atptour.com/-/media/tennis/players/head-shot/lq/active/rocabatalla-o_headshot_lq.png
2019.07.01,2019,7,1,340,340,2,down,28,80,23,/en/players/gastao-elias/e698/overview,gastao-elias,Gastao Elias,POR,e698,www.atptour.com/-/media/tennis/players/head-shot/2017/elias_headao17.png
2019.07.01,2019,7,1,341,341,2,down,28,80,9,/en/players/hugo-nys/n670/overview,hugo-nys,Hugo Nys,MON,n670,www.atptour.com/-/media/tennis/players/head-shot/lq/active/nys_hugo_2017.png
2019.07.01,2019,7,1,342,342,2,down,26,78,16,/en/players/julian-lenz/lb51/overview,julian-lenz,Julian Lenz,GER,lb51,www.atptour.com/-/media/tennis/players/head-shot/2018/lenz_head_pp18.png
2019.07.01,2019,7,1,343,343,1,down,25,76,15,/en/players/ryan-shane/sq48/overview,ryan-shane,Ryan Shane,USA,sq48,www.atptour.com/-/media/tennis/players/head-shot/2018/shane_ryan_head_pp18.png
2019.07.01,2019,7,1,344,344,,,31,73,18,/en/players/aldin-setkic/sf41/overview,aldin-setkic,Aldin Setkic,BIH,sf41,www.atptour.com/-/media/tennis/players/head-shot/lq/active/setkic-a_headshot_lq15.png
2019.07.01,2019,7,1,345,345,,,29,73,18,/en/players/alexander-sarkissian/sl07/overview,alexander-sarkissian,Alexander Sarkissian,USA,sl07,www.atptour.com/-/media/tennis/players/head-shot/lq/active/sarkissian-a_headshot_lq.png
2019.07.01,2019,7,1,346,346,,,23,73,22,/en/players/juan-pablo-varillas/v836/overview,juan-pablo-varillas,Juan Pablo Varillas,PER,v836,www.atptour.com/-/media/tennis/players/head-shot/lq/active/varillasjuanpablo.png
2019.07.01,2019,7,1,347,347,,,27,73,24,/en/players/di-wu/w571/overview,di-wu,Di Wu,CHN,w571,www.atptour.com/-/media/tennis/players/head-shot/lq/active/wu-d_headshot_getty.png
2019.07.01,2019,7,1,348,348,,,33,72,12,/en/players/vincent-millot/me31/overview,vincent-millot,Vincent Millot,FRA,me31,www.atptour.com/-/media/tennis/players/head-shot/lq/active/millot-v_headshot_getty13.png
2019.07.01,2019,7,1,349,349,,,24,72,14,/en/players/calvin-hemery-/hb48/overview,calvin-hemery-,Calvin Hemery,FRA,hb48,www.atptour.com/-/media/tennis/players/head-shot/lq/active/hemery_calvin_2016.png
2019.07.01,2019,7,1,350,350,,,25,72,21,/en/players/vaclav-safranek/sn77/overview,vaclav-safranek,Vaclav Safranek,CZE,sn77,www.atptour.com/-/media/tennis/players/head-shot/lq/active/safranek_vaclav_2017.png
2019.07.01,2019,7,1,351,351,,,24,71,13,/en/players/matteo-donati/da67/overview,matteo-donati,Matteo Donati,ITA,da67,www.atptour.com/-/media/tennis/players/head-shot/2016/donati_head_16.png
2019.07.01,2019,7,1,352,352,,,30,70,20,/en/players/ante-pavic/pc78/overview,ante-pavic,Ante Pavic,CRO,pc78,www.atptour.com/-/media/tennis/players/head-shot/lq/active/pavic_ante_2017.png
2019.07.01,2019,7,1,353,353,,,22,68,16,/en/players/andrea-pellegrino/ph64/overview,andrea-pellegrino,Andrea Pellegrino,ITA,ph64,www.atptour.com/-/media/tennis/players/head-shot/lq/active/pellegrino_andrea_2016.png
2019.07.01,2019,7,1,354,354,,,29,66,18,/en/players/brydan-klein/k964/overview,brydan-klein,Brydan Klein,GBR,k964,www.atptour.com/-/media/tennis/players/head-shot/lq/active/klein-b_headshot_getty14.png
2019.07.01,2019,7,1,355,355,1,up,23,64,18,/en/players/manuel-guinard/gh33/overview,manuel-guinard,Manuel Guinard,FRA,gh33,www.atptour.com/-/media/tennis/players/head-shot/2019/guinard_manuel_head19.png
2019.07.01,2019,7,1,356,356,1,up,22,64,31,/en/players/raul-brancaccio/bv24/overview,raul-brancaccio,Raul Brancaccio,ITA,bv24,www.atptour.com/-/media/tennis/players/head-shot/2018/brancaccio_ryan_2018.png
2019.07.01,2019,7,1,357,357,1,up,22,61,7,/en/players/dmitry-popko/pg20/overview,dmitry-popko,Dmitry Popko,KAZ,pg20,www.atptour.com/-/media/tennis/players/head-shot/2017/popko_headao17.png
2019.07.01,2019,7,1,358,358,1,up,22,61,16,/en/players/viktor-durasovic/dc76/overview,viktor-durasovic,Viktor Durasovic,NOR,dc76,www.atptour.com/-/media/tennis/players/head-shot/2018/durasovic_viktor_head_pp18.png
2019.07.01,2019,7,1,359,359,1,up,19,61,17,/en/players/thiago-seyboth-wild/sx91/overview,thiago-seyboth-wild,Thiago Seyboth Wild,BRA,sx91,www.atptour.com/-/media/tennis/players/head-shot/lr2018/seyboth-wild_thiago_2018.png
2019.07.01,2019,7,1,360,360,1,up,34,60,3,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,Horacio Zeballos,ARG,z184,www.atptour.com/-/media/tennis/players/head-shot/zeballos-atpwt-headshot-template.png
2019.07.01,2019,7,1,361,361,6,down,28,59,20,/en/players/alessandro-bega/bf98/overview,alessandro-bega,Alessandro Bega,ITA,bf98,www.atptour.com/-/media/tennis/players/head-shot/2016/08/07/01/45/bega.jpg
2019.07.01,2019,7,1,362,362,,,22,58,19,/en/players/zihao-xia/x015/overview,zihao-xia,Zihao Xia,CHN,x015,
2019.07.01,2019,7,1,363,363,,,23,57,15,/en/players/johannes-haerteis/hb31/overview,johannes-haerteis,Johannes Haerteis,GER,hb31,www.atptour.com/-/media/tennis/players/head-shot/2018/hnrteis_johannes_head_pp18.png
2019.07.01,2019,7,1,364,364,1,up,22,57,21,/en/players/ivan-gakhov/ge28/overview,ivan-gakhov,Ivan Gakhov,RUS,ge28,www.atptour.com/-/media/tennis/players/head-shot/lr2018/gakhov_ivan_2018.png
2019.07.01,2019,7,1,365,365,1,up,26,54,11,/en/players/facundo-mena/mj98/overview,facundo-mena,Facundo Mena,ARG,mj98,www.atptour.com/-/media/tennis/players/head-shot/2018/mena_facundo_head_pp18.png
2019.07.01,2019,7,1,366,366,2,down,19,54,15,/en/players/zsombor-piros/p09o/overview,zsombor-piros,Zsombor Piros,HUN,p09o,www.atptour.com/-/media/tennis/players/head-shot/2019/piros_head_pp19.png
2019.07.01,2019,7,1,367,367,,,30,54,19,/en/players/yan-bai/be69/overview,yan-bai,Yan Bai,CHN,be69,www.atptour.com/-/media/tennis/players/head-shot/compressed/yan-headshot-15.png
2019.07.01,2019,7,1,368,368,,,21,53,19,/en/players/renta-tokuda/td55/overview,renta-tokuda,Renta Tokuda,JPN,td55,www.atptour.com/-/media/tennis/players/head-shot/2018/renta_tokuda_head_pp18.png
2019.07.01,2019,7,1,369,369,,,24,52,21,/en/players/jacob-grills/ge73/overview,jacob-grills,Jacob Grills,AUS,ge73,www.atptour.com/-/media/tennis/players/head-shot/lq/active/grills_jacob_2016.png
2019.07.01,2019,7,1,370,370,,,28,50,13,/en/players/dayne-kelly/ka22/overview,dayne-kelly,Dayne Kelly,AUS,ka22,www.atptour.com/-/media/tennis/players/head-shot/2019/kelly_dayne_head_pp2019.png
2019.07.01,2019,7,1,371,371,,,28,50,13,/en/players/jan-satral/sk67/overview,jan-satral,Jan Satral,CZE,sk67,www.atptour.com/-/media/tennis/players/head-shot/2016/satral_head_pp16.png
