week_title,week_year,week_month,week_day,rank_text,rank_number,move_positions,move_direction,player_age,ranking_points,tourneys_played,player_url,player_slug,name,country,player_id
2019.06.17,2019,6,17,189,189,8,down,22,278,30,/en/players/marc-polmans/pg94/overview,marc-polmans,Marc Polmans,AUS,pg94
2019.06.17,2019,6,17,190,190,5,up,31,275,21,/en/players/daniel-brands/bc72/overview,daniel-brands,Daniel Brands,GER,bc72
2019.06.17,2019,6,17,191,191,2,down,37,272,13,/en/players/nicolas-mahut/m873/overview,nicolas-mahut,Nicolas Mahut,FRA,m873
2019.06.17,2019,6,17,192,192,4,up,22,271,33,/en/players/maxime-janvier/j620/overview,maxime-janvier,Maxime Janvier,FRA,j620
2019.06.17,2019,6,17,193,193,,,33,270,21,/en/players/viktor-troicki/t840/overview,viktor-troicki,Viktor Troicki,SRB,t840
2019.06.17,2019,6,17,194,194,,,32,270,26,/en/players/aleksandr-nedovyesov/n503/overview,aleksandr-nedovyesov,Aleksandr Nedovyesov,KAZ,n503
2019.06.17,2019,6,17,195,195,7,up,26,269,25,/en/players/facundo-arguello/a941/overview,facundo-arguello,Facundo Arguello,ARG,a941
2019.06.17,2019,6,17,196,196,6,down,23,267,26,/en/players/christopher-eubanks/e865/overview,christopher-eubanks,Christopher Eubanks,USA,e865
2019.06.17,2019,6,17,197,197,11,down,22,267,18,/en/players/daniel-elahi-galan/ge33/overview,daniel-elahi-galan,Daniel Elahi Galan,COL,ge33
2019.06.17,2019,6,17,198,198,7,up,28,265,26,/en/players/viktor-galovic/gb61/overview,viktor-galovic,Viktor Galovic,CRO,gb61
2019.06.17,2019,6,17,199,199,1,down,29,264,21,/en/players/donald-young/y124/overview,donald-young,Donald Young,USA,y124
2019.06.17,2019,6,17,200,200,10,up,27,264,30,/en/players/federico-gaio/gb53/overview,federico-gaio,Federico Gaio,ITA,gb53
2019.06.17,2019,6,17,201,201,2,down,22,264,19,/en/players/tallon-griekspoor/gj37/overview,tallon-griekspoor,Tallon Griekspoor,NED,gj37
2019.06.17,2019,6,17,202,202,2,down,28,263,23,/en/players/norbert-gombos/gb93/overview,norbert-gombos,Norbert Gombos,SVK,gb93
2019.06.17,2019,6,17,203,203,4,up,27,260,24,/en/players/mirza-basic/be67/overview,mirza-basic,Mirza Basic,BIH,be67
2019.06.17,2019,6,17,204,204,2,up,27,257,22,/en/players/constant-lestienne/lb66/overview,constant-lestienne,Constant Lestienne,FRA,lb66
2019.06.17,2019,6,17,205,205,13,down,30,256,25,/en/players/yuichi-sugita/se73/overview,yuichi-sugita,Yuichi Sugita,JPN,se73
2019.06.17,2019,6,17,206,206,2,up,26,254,29,/en/players/alexey-vatutin/v717/overview,alexey-vatutin,Alexey Vatutin,RUS,v717
2019.06.17,2019,6,17,207,207,21,up,24,247,27,/en/players/thai-son-kwiatkowski/kd35/overview,thai-son-kwiatkowski,Thai-Son Kwiatkowski,USA,kd35
2019.06.17,2019,6,17,208,208,5,up,31,241,26,/en/players/andrea-arnaboldi/a622/overview,andrea-arnaboldi,Andrea Arnaboldi,ITA,a622
2019.06.17,2019,6,17,209,209,10,up,17,239,16,/en/players/jannik-sinner/s0ag/overview,jannik-sinner,Jannik Sinner,ITA,s0ag
2019.06.17,2019,6,17,210,210,23,down,29,237,23,/en/players/roberto-marcora/mj01/overview,roberto-marcora,Roberto Marcora,ITA,mj01
2019.06.17,2019,6,17,211,211,1,up,24,236,26,/en/players/evgeny-karlovskiy/kd87/overview,evgeny-karlovskiy,Evgeny Karlovskiy,RUS,kd87
2019.06.17,2019,6,17,212,212,8,down,32,235,24,/en/players/james-ward/w503/overview,james-ward,James Ward,GBR,w503
2019.06.17,2019,6,17,213,213,5,up,21,235,24,/en/players/duckhee-lee/le01/overview,duckhee-lee,Duckhee Lee,KOR,le01
2019.06.17,2019,6,17,214,214,11,down,27,231,10,/en/players/yannick-hanfmann/h997/overview,yannick-hanfmann,Yannick Hanfmann,GER,h997
2019.06.17,2019,6,17,215,215,,,32,230,12,/en/players/andy-murray/mc10/overview,andy-murray,Andy Murray,GBR,mc10
2019.06.17,2019,6,17,216,216,,,37,230,20,/en/players/tommy-robredo/r419/overview,tommy-robredo,Tommy Robredo,ESP,r419
2019.06.17,2019,6,17,217,217,,,24,230,21,/en/players/enzo-couacaud/cg94/overview,enzo-couacaud,Enzo Couacaud,FRA,cg94
2019.06.17,2019,6,17,218,218,5,up,20,226,24,/en/players/elliot-benchetrit/bt68/overview,elliot-benchetrit,Elliot Benchetrit,FRA,bt68
2019.06.17,2019,6,17,219,219,1,up,31,225,19,/en/players/tim-smyczek/sf62/overview,tim-smyczek,Tim Smyczek,USA,sf62
2019.06.17,2019,6,17,220,220,1,up,25,224,23,/en/players/andrew-harris/hb29/overview,andrew-harris,Andrew Harris,AUS,hb29
2019.06.17,2019,6,17,221,221,24,down,30,223,15,/en/players/attila-balazs/bd80/overview,attila-balazs,Attila Balazs,HUN,bd80
2019.06.17,2019,6,17,222,222,7,up,31,222,22,/en/players/saketh-myneni/me64/overview,saketh-myneni,Saketh Myneni,IND,me64
2019.06.17,2019,6,17,223,223,1,down,26,222,32,/en/players/mats-moraing/mj71/overview,mats-moraing,Mats Moraing,GER,mj71
2019.06.17,2019,6,17,224,224,,,30,220,23,/en/players/thiemo-de-bakker/d776/overview,thiemo-de-bakker,Thiemo de Bakker,NED,d776
2019.06.17,2019,6,17,225,225,,,28,219,23,/en/players/ze-zhang/z272/overview,ze-zhang,Ze Zhang,CHN,z272
2019.06.17,2019,6,17,226,226,1,up,34,218,16,/en/players/luca-vanni/v495/overview,luca-vanni,Luca Vanni,ITA,v495
2019.06.17,2019,6,17,227,227,3,up,35,216,19,/en/players/rogerio-dutra-silva/sc73/overview,rogerio-dutra-silva,Rogerio Dutra Silva,BRA,sc73
2019.06.17,2019,6,17,228,228,8,up,24,215,31,/en/players/pedro-cachin/cg04/overview,pedro-cachin,Pedro Cachin,ARG,cg04
2019.06.17,2019,6,17,229,229,2,up,30,214,20,/en/players/john-patrick-smith/sj55/overview,john-patrick-smith,John-Patrick Smith,AUS,sj55
2019.06.17,2019,6,17,230,230,2,up,27,214,28,/en/players/roberto-quiroz/q941/overview,roberto-quiroz,Roberto Quiroz,ECU,q941
2019.06.17,2019,6,17,231,231,4,up,22,212,30,/en/players/lucas-miedler/mo55/overview,lucas-miedler,Lucas Miedler,AUT,mo55
2019.06.17,2019,6,17,232,232,6,down,22,212,32,/en/players/zdenek-kolar/kh56/overview,zdenek-kolar,Zdenek Kolar,CZE,kh56
2019.06.17,2019,6,17,233,233,24,down,24,211,27,/en/players/pedja-krstin/kd70/overview,pedja-krstin,Pedja Krstin,SRB,kd70
2019.06.17,2019,6,17,234,234,1,down,30,210,17,/en/players/sergio-gutierrez-ferrol/g935/overview,sergio-gutierrez-ferrol,Sergio Gutierrez-Ferrol,ESP,g935
2019.06.17,2019,6,17,235,235,4,up,35,209,14,/en/players/steve-darcis/d632/overview,steve-darcis,Steve Darcis,BEL,d632
2019.06.17,2019,6,17,236,236,2,down,25,209,18,/en/players/mathias-bourgue/bk19/overview,mathias-bourgue,Mathias Bourgue,FRA,bk19
2019.06.17,2019,6,17,237,237,,,32,206,7,/en/players/blaz-kavcic/k834/overview,blaz-kavcic,Blaz Kavcic,SLO,k834
2019.06.17,2019,6,17,238,238,,,22,205,23,/en/players/akira-santillan/sq80/overview,akira-santillan,Akira Santillan,AUS,sq80
2019.06.17,2019,6,17,239,239,4,up,28,204,21,/en/players/steven-diez/d916/overview,steven-diez,Steven Diez,CAN,d916
2019.06.17,2019,6,17,240,240,,,32,204,29,/en/players/zhe-li/l733/overview,zhe-li,Zhe Li,CHN,l733
2019.06.17,2019,6,17,241,241,,,22,204,31,/en/players/bernabe-zapata-miralles/z419/overview,bernabe-zapata-miralles,Bernabe Zapata Miralles,ESP,z419
2019.06.17,2019,6,17,242,242,,,21,203,14,/en/players/yosuke-watanuki/wb08/overview,yosuke-watanuki,Yosuke Watanuki,JPN,wb08
2019.06.17,2019,6,17,243,243,5,up,28,203,31,/en/players/mohamed-safwat/sk47/overview,mohamed-safwat,Mohamed Safwat,EGY,sk47
2019.06.17,2019,6,17,244,244,1,up,24,195,31,/en/players/kaichi-uchida/u120/overview,kaichi-uchida,Kaichi Uchida,JPN,u120
2019.06.17,2019,6,17,245,245,1,down,31,194,20,/en/players/jurgen-zopp/z254/overview,jurgen-zopp,Jurgen Zopp,EST,z254
2019.06.17,2019,6,17,246,246,9,up,19,194,25,/en/players/nicola-kuhn/ki74/overview,nicola-kuhn,Nicola Kuhn,ESP,ki74
2019.06.17,2019,6,17,247,247,1,down,31,190,16,/en/players/santiago-giraldo/g725/overview,santiago-giraldo,Santiago Giraldo,COL,g725
2019.06.17,2019,6,17,248,248,1,down,28,190,28,/en/players/hiroki-moriya/mi01/overview,hiroki-moriya,Hiroki Moriya,JPN,mi01
2019.06.17,2019,6,17,249,249,,,21,187,28,/en/players/yunseong-chung/ch90/overview,yunseong-chung,Yunseong Chung,KOR,ch90
2019.06.17,2019,6,17,250,250,11,up,33,186,28,/en/players/daniel-gimeno-traver/g676/overview,daniel-gimeno-traver,Daniel Gimeno-Traver,ESP,g676
2019.06.17,2019,6,17,251,251,21,up,21,182,21,/en/players/sumit-nagal/n897/overview,sumit-nagal,Sumit Nagal,IND,n897
2019.06.17,2019,6,17,252,252,,,23,182,22,/en/players/gianluigi-quinzi/q948/overview,gianluigi-quinzi,Gianluigi Quinzi,ITA,q948
2019.06.17,2019,6,17,253,253,2,down,24,181,27,/en/players/daniel-masur/mn20/overview,daniel-masur,Daniel Masur,GER,mn20
2019.06.17,2019,6,17,254,254,,,26,179,23,/en/players/tristan-lamasine/lc11/overview,tristan-lamasine,Tristan Lamasine,FRA,lc11
2019.06.17,2019,6,17,255,255,5,down,31,178,26,/en/players/matteo-viola/v490/overview,matteo-viola,Matteo Viola,ITA,v490
2019.06.17,2019,6,17,256,256,4,up,24,176,41,/en/players/goncalo-oliveira/o482/overview,goncalo-oliveira,Goncalo Oliveira,POR,o482
2019.06.17,2019,6,17,257,257,,,27,175,29,/en/players/maverick-banes/bh87/overview,maverick-banes,Maverick Banes,AUS,bh87
2019.06.17,2019,6,17,258,258,,,31,172,21,/en/players/thomaz-bellucci/bd20/overview,thomaz-bellucci,Thomaz Bellucci,BRA,bd20
2019.06.17,2019,6,17,259,259,5,up,31,165,20,/en/players/gleb-sakharov/sj22/overview,gleb-sakharov,Gleb Sakharov,FRA,sj22
2019.06.17,2019,6,17,260,260,2,up,23,165,24,/en/players/mario-vilella-martinez/v824/overview,mario-vilella-martinez,Mario Vilella Martinez,ESP,v824
2019.06.17,2019,6,17,261,261,5,down,21,165,27,/en/players/max-purcell/ph71/overview,max-purcell,Max Purcell,AUS,ph71
2019.06.17,2019,6,17,262,262,1,up,28,165,30,/en/players/uladzimir-ignatik/i236/overview,uladzimir-ignatik,Uladzimir Ignatik,BLR,i236
2019.06.17,2019,6,17,263,263,2,up,28,162,19,/en/players/scott-griekspoor/gc54/overview,scott-griekspoor,Scott Griekspoor,NED,gc54
2019.06.17,2019,6,17,264,264,5,down,33,162,22,/en/players/tobias-kamke/k839/overview,tobias-kamke,Tobias Kamke,GER,k839
2019.06.17,2019,6,17,265,265,1,up,25,162,28,/en/players/filip-peliwo/pf65/overview,filip-peliwo,Filip Peliwo,CAN,pf65
2019.06.17,2019,6,17,266,266,1,up,23,162,32,/en/players/jc-aragone/ab71/overview,jc-aragone,JC Aragone,USA,ab71
2019.06.17,2019,6,17,267,267,7,up,22,161,23,/en/players/joao-menezes/mn70/overview,joao-menezes,Joao Menezes,BRA,mn70
2019.06.17,2019,6,17,268,268,3,up,23,159,24,/en/players/collin-altamirano/ac84/overview,collin-altamirano,Collin Altamirano,USA,ac84
2019.06.17,2019,6,17,269,269,1,up,22,159,23,/en/players/marc-andrea-huesler/hh06/overview,marc-andrea-huesler,Marc-Andrea Huesler,SUI,hh06
2019.06.17,2019,6,17,270,270,2,down,21,158,19,/en/players/gian-marco-moroni/mp83/overview,gian-marco-moroni,Gian Marco Moroni,ITA,mp83
2019.06.17,2019,6,17,271,271,2,down,20,156,15,/en/players/j.j.-wolf/w09g/overview,j.j.-wolf,J.J. Wolf,USA,w09g
2019.06.17,2019,6,17,272,272,61,down,20,156,22,/en/players/jurij-rodionov/r09x/overview,jurij-rodionov,Jurij Rodionov,AUT,r09x
2019.06.17,2019,6,17,273,273,4,up,21,147,21,/en/players/tung-lin-wu/w857/overview,tung-lin-wu,Tung-Lin Wu,TPE,w857
2019.06.17,2019,6,17,274,274,2,up,32,145,23,/en/players/kenny-de-schepper/d750/overview,kenny-de-schepper,Kenny De Schepper,FRA,d750
2019.06.17,2019,6,17,275,275,3,up,29,144,22,/en/players/jose-hernandez-fernandez/h896/overview,jose-hernandez-fernandez,Jose Hernandez-Fernandez,DOM,h896
2019.06.17,2019,6,17,276,276,9,up,22,143,23,/en/players/ernesto-escobedo/e873/overview,ernesto-escobedo,Ernesto Escobedo,USA,e873
2019.06.17,2019,6,17,277,277,2,up,21,143,24,/en/players/ulises-blanch/bv27/overview,ulises-blanch,Ulises Blanch,USA,bv27
2019.06.17,2019,6,17,278,278,3,down,23,143,29,/en/players/cem-ilkel/i306/overview,cem-ilkel,Cem Ilkel,TUR,i306
2019.06.17,2019,6,17,279,279,1,up,27,142,16,/en/players/kevin-krawietz/kb92/overview,kevin-krawietz,Kevin Krawietz,GER,kb92
2019.06.17,2019,6,17,280,280,4,up,21,142,20,/en/players/marcelo-tomas-barrios-vera/bs86/overview,marcelo-tomas-barrios-vera,Marcelo Tomas Barrios Vera,CHI,bs86
2019.06.17,2019,6,17,281,281,1,up,22,141,17,/en/players/sasi-kumar-mukund/mp13/overview,sasi-kumar-mukund,Sasi Kumar Mukund,IND,mp13
2019.06.17,2019,6,17,282,282,4,up,20,136,15,/en/players/pavel-kotov/k09f/overview,pavel-kotov,Pavel Kotov,RUS,k09f
2019.06.17,2019,6,17,283,283,4,up,28,136,29,/en/players/roberto-ortega-olmedo/o340/overview,roberto-ortega-olmedo,Roberto Ortega-Olmedo,ESP,o340
2019.06.17,2019,6,17,284,284,3,down,39,131,19,/en/players/stephane-robert/r612/overview,stephane-robert,Stephane Robert,FRA,r612
2019.06.17,2019,6,17,285,285,4,up,23,130,20,/en/players/jan-choinski/ch12/overview,jan-choinski,Jan Choinski,GBR,ch12
2019.06.17,2019,6,17,286,286,4,up,36,128,8,/en/players/gilles-muller/ma30/overview,gilles-muller,Gilles Muller,LUX,ma30
2019.06.17,2019,6,17,287,287,4,up,27,128,21,/en/players/danilo-petrovic/pe02/overview,danilo-petrovic,Danilo Petrovic,SRB,pe02
2019.06.17,2019,6,17,288,288,35,down,23,127,23,/en/players/johan-tatlot/tc95/overview,johan-tatlot,Johan Tatlot,FRA,tc95
2019.06.17,2019,6,17,289,289,3,up,34,125,8,/en/players/janko-tipsarevic/t742/overview,janko-tipsarevic,Janko Tipsarevic,SRB,t742
2019.06.17,2019,6,17,290,290,7,down,26,125,23,/en/players/guilherme-clezar/cc32/overview,guilherme-clezar,Guilherme Clezar,BRA,cc32
2019.06.17,2019,6,17,291,291,3,up,25,122,28,/en/players/liam-broady/bi23/overview,liam-broady,Liam Broady,GBR,bi23
2019.06.17,2019,6,17,292,292,3,up,21,121,29,/en/players/roman-safiullin/sx50/overview,roman-safiullin,Roman Safiullin,RUS,sx50
2019.06.17,2019,6,17,293,293,4,up,22,120,9,/en/players/jared-donaldson/dc58/overview,jared-donaldson,Jared Donaldson,USA,dc58
2019.06.17,2019,6,17,294,294,1,down,23,120,24,/en/players/benjamin-bonzi/bm95/overview,benjamin-bonzi,Benjamin Bonzi,FRA,bm95
2019.06.17,2019,6,17,295,295,3,up,27,119,23,/en/players/laurynas-grigelis/ga71/overview,laurynas-grigelis,Laurynas Grigelis,LTU,ga71
2019.06.17,2019,6,17,296,296,4,up,22,117,33,/en/players/nino-serdarusic/sp80/overview,nino-serdarusic,Nino Serdarusic,CRO,sp80
2019.06.17,2019,6,17,297,297,9,down,22,116,26,/en/players/alexandre-muller/mp20/overview,alexandre-muller,Alexandre Muller,FRA,mp20
2019.06.17,2019,6,17,298,298,51,up,25,113,12,/en/players/ji-sung-nam/n652/overview,ji-sung-nam,Ji Sung Nam,KOR,n652
2019.06.17,2019,6,17,299,299,6,up,29,112,25,/en/players/tomislav-brkic/be68/overview,tomislav-brkic,Tomislav Brkic,BIH,be68
2019.06.17,2019,6,17,300,300,2,up,21,111,15,/en/players/carlos-taberner/te16/overview,carlos-taberner,Carlos Taberner,ESP,te16
2019.06.17,2019,6,17,301,301,2,up,19,110,14,/en/players/yibing-wu/wb32/overview,yibing-wu,Yibing Wu,CHN,wb32
2019.06.17,2019,6,17,302,302,18,up,22,110,15,/en/players/zhizhen-zhang/z371/overview,zhizhen-zhang,Zhizhen Zhang,CHN,z371
2019.06.17,2019,6,17,303,303,1,up,24,109,18,/en/players/benjamin-hassan/hg94/overview,benjamin-hassan,Benjamin Hassan,GER,hg94
2019.06.17,2019,6,17,304,304,5,down,28,108,22,/en/players/marcelo-arevalo/a853/overview,marcelo-arevalo,Marcelo Arevalo,ESA,a853
2019.06.17,2019,6,17,305,305,1,up,26,108,27,/en/players/denis-yevseyev/y171/overview,denis-yevseyev,Denis Yevseyev,KAZ,y171
2019.06.17,2019,6,17,306,306,1,up,23,107,28,/en/players/jelle-sels/so20/overview,jelle-sels,Jelle Sels,NED,so20
2019.06.17,2019,6,17,307,307,11,down,28,107,29,/en/players/tsung-hua-yang/t982/overview,tsung-hua-yang,Tsung-Hua Yang,TPE,t982
2019.06.17,2019,6,17,308,308,2,up,23,105,18,/en/players/aleksandar-vukic/v832/overview,aleksandar-vukic,Aleksandar Vukic,AUS,v832
2019.06.17,2019,6,17,309,309,1,down,27,105,22,/en/players/tak-khunn-wang/w597/overview,tak-khunn-wang,Tak Khunn Wang,FRA,w597
2019.06.17,2019,6,17,310,310,1,down,38,104,7,/en/players/jurgen-melzer/m762/overview,jurgen-melzer,Jurgen Melzer,AUT,m762
2019.06.17,2019,6,17,311,311,30,up,22,102,14,/en/players/alejandro-tabilo/te30/overview,alejandro-tabilo,Alejandro Tabilo,CHI,te30
2019.06.17,2019,6,17,312,312,4,up,27,102,28,/en/players/evan-king/kb37/overview,evan-king,Evan King,USA,kb37
2019.06.17,2019,6,17,313,313,2,down,21,101,11,/en/players/borna-gojo/gh92/overview,borna-gojo,Borna Gojo,CRO,gh92
2019.06.17,2019,6,17,314,314,2,down,25,101,20,/en/players/luke-saville/sm09/overview,luke-saville,Luke Saville,AUS,sm09
2019.06.17,2019,6,17,315,315,1,down,28,99,12,/en/players/gerald-melzer/mi43/overview,gerald-melzer,Gerald Melzer,AUT,mi43
2019.06.17,2019,6,17,316,316,1,down,22,99,18,/en/players/maxime-cressy/c0bc/overview,maxime-cressy,Maxime Cressy,USA,c0bc
2019.06.17,2019,6,17,317,317,16,down,24,99,20,/en/players/adam-pavlasek/pg32/overview,adam-pavlasek,Adam Pavlasek,CZE,pg32
2019.06.17,2019,6,17,318,318,1,down,20,98,12,/en/players/mate-valkusz/va70/overview,mate-valkusz,Mate Valkusz,HUN,va70
2019.06.17,2019,6,17,319,319,1,down,30,97,13,/en/players/gonzalo-escobar/e661/overview,gonzalo-escobar,Gonzalo Escobar,ECU,e661
2019.06.17,2019,6,17,320,320,1,down,27,95,11,/en/players/sebastian-fanselow/f664/overview,sebastian-fanselow,Sebastian Fanselow,GER,f664
2019.06.17,2019,6,17,321,321,,,25,95,21,/en/players/michael-redlicki/rc62/overview,michael-redlicki,Michael Redlicki,USA,rc62
2019.06.17,2019,6,17,322,322,3,up,24,94,14,/en/players/matias-franco-descotte/db93/overview,matias-franco-descotte,Matias Franco Descotte,ARG,db93
2019.06.17,2019,6,17,323,323,10,down,25,93,12,/en/players/christian-harrison/hb05/overview,christian-harrison,Christian Harrison,USA,hb05
2019.06.17,2019,6,17,324,324,2,down,25,93,15,/en/players/dimitar-kuzmanov/kc33/overview,dimitar-kuzmanov,Dimitar Kuzmanov,BUL,kc33
2019.06.17,2019,6,17,325,325,2,down,20,92,17,/en/players/roy-smith/s0dh/overview,roy-smith,Roy Smith,USA,s0dh
2019.06.17,2019,6,17,326,326,2,up,27,92,23,/en/players/andrea-collarini/cc66/overview,andrea-collarini,Andrea Collarini,ARG,cc66
2019.06.17,2019,6,17,327,327,3,down,24,91,12,/en/players/frederico-ferreira-silva/sn54/overview,frederico-ferreira-silva,Frederico Ferreira Silva,POR,sn54
2019.06.17,2019,6,17,328,328,2,down,26,90,5,/en/players/joris-de-loore/da86/overview,joris-de-loore,Joris De Loore,BEL,da86
2019.06.17,2019,6,17,329,329,2,down,27,90,12,/en/players/dragos-dima/da13/overview,dragos-dima,Dragos Dima,ROU,da13
2019.06.17,2019,6,17,330,330,,,21,86,11,/en/players/alex-molcan/mv14/overview,alex-molcan,Alex Molcan,SVK,mv14
2019.06.17,2019,6,17,331,331,2,up,27,85,24,/en/players/evan-song/sp05/overview,evan-song,Evan Song,USA,sp05
2019.06.17,2019,6,17,332,332,1,down,31,83,18,/en/players/aldin-setkic/sf41/overview,aldin-setkic,Aldin Setkic,BIH,sf41
2019.06.17,2019,6,17,333,333,1,down,27,82,17,/en/players/martin-cuevas/cc98/overview,martin-cuevas,Martin Cuevas,URU,cc98
2019.06.17,2019,6,17,334,334,,,28,80,23,/en/players/gastao-elias/e698/overview,gastao-elias,Gastao Elias,POR,e698
2019.06.17,2019,6,17,335,335,,,28,80,9,/en/players/hugo-nys/n670/overview,hugo-nys,Hugo Nys,MON,n670
2019.06.17,2019,6,17,336,336,4,up,24,77,16,/en/players/baptiste-crepatte/cm79/overview,baptiste-crepatte,Baptiste Crepatte,FRA,cm79
2019.06.17,2019,6,17,337,337,1,down,27,77,18,/en/players/renzo-olivo/o376/overview,renzo-olivo,Renzo Olivo,ARG,o376
2019.06.17,2019,6,17,338,338,,,25,76,15,/en/players/ryan-shane/sq48/overview,ryan-shane,Ryan Shane,USA,sq48
2019.06.17,2019,6,17,339,339,,,24,75,12,/en/players/andrea-vavassori/va08/overview,andrea-vavassori,Andrea Vavassori,ITA,va08
2019.06.17,2019,6,17,340,340,11,down,25,74,27,/en/players/roberto-cid-subervi/cf88/overview,roberto-cid-subervi,Roberto Cid Subervi,DOM,cf88
2019.06.17,2019,6,17,341,341,3,up,29,73,19,/en/players/alexander-sarkissian/sl07/overview,alexander-sarkissian,Alexander Sarkissian,USA,sl07
2019.06.17,2019,6,17,342,342,,,33,72,12,/en/players/vincent-millot/me31/overview,vincent-millot,Vincent Millot,FRA,me31
2019.06.17,2019,6,17,343,343,,,24,72,14,/en/players/calvin-hemery-/hb48/overview,calvin-hemery-,Calvin Hemery,FRA,hb48
2019.06.17,2019,6,17,344,344,71,down,24,71,13,/en/players/matteo-donati/da67/overview,matteo-donati,Matteo Donati,ITA,da67
2019.06.17,2019,6,17,345,345,,,23,70,20,/en/players/juan-pablo-varillas/v836/overview,juan-pablo-varillas,Juan Pablo Varillas,PER,v836
2019.06.17,2019,6,17,346,346,9,down,30,70,21,/en/players/ante-pavic/pc78/overview,ante-pavic,Ante Pavic,CRO,pc78
2019.06.17,2019,6,17,347,347,1,down,25,69,13,/en/players/aslan-karatsev/kc56/overview,aslan-karatsev,Aslan Karatsev,RUS,kc56
2019.06.17,2019,6,17,348,348,1,down,26,67,18,/en/players/oriol-roca-batalla/rb60/overview,oriol-roca-batalla,Oriol Roca Batalla,ESP,rb60
2019.06.17,2019,6,17,349,349,1,down,27,66,23,/en/players/di-wu/w571/overview,di-wu,Di Wu,CHN,w571
2019.06.17,2019,6,17,350,350,,,25,63,21,/en/players/vaclav-safranek/sn77/overview,vaclav-safranek,Vaclav Safranek,CZE,sn77
2019.06.17,2019,6,17,351,351,,,28,62,21,/en/players/alessandro-bega/bf98/overview,alessandro-bega,Alessandro Bega,ITA,bf98
2019.06.17,2019,6,17,352,352,,,22,61,7,/en/players/dmitry-popko/pg20/overview,dmitry-popko,Dmitry Popko,KAZ,pg20
2019.06.17,2019,6,17,353,353,,,22,61,16,/en/players/viktor-durasovic/dc76/overview,viktor-durasovic,Viktor Durasovic,NOR,dc76
2019.06.17,2019,6,17,354,354,10,up,19,61,17,/en/players/thiago-seyboth-wild/sx91/overview,thiago-seyboth-wild,Thiago Seyboth Wild,BRA,sx91
2019.06.17,2019,6,17,355,355,1,down,29,61,17,/en/players/brydan-klein/k964/overview,brydan-klein,Brydan Klein,GBR,k964
2019.06.17,2019,6,17,356,356,1,up,22,61,17,/en/players/andrea-pellegrino/ph64/overview,andrea-pellegrino,Andrea Pellegrino,ITA,ph64
2019.06.17,2019,6,17,357,357,28,up,23,61,18,/en/players/manuel-guinard/gh33/overview,manuel-guinard,Manuel Guinard,FRA,gh33
2019.06.17,2019,6,17,358,358,3,down,34,60,3,/en/players/horacio-zeballos/z184/overview,horacio-zeballos,Horacio Zeballos,ARG,z184
2019.06.17,2019,6,17,359,359,3,down,23,60,15,/en/players/johannes-haerteis/hb31/overview,johannes-haerteis,Johannes Haerteis,GER,hb31
2019.06.17,2019,6,17,360,360,1,down,22,58,18,/en/players/zihao-xia/x015/overview,zihao-xia,Zihao Xia,CHN,x015
2019.06.17,2019,6,17,361,361,4,up,19,57,17,/en/players/zsombor-piros/p09o/overview,zsombor-piros,Zsombor Piros,HUN,p09o
2019.06.17,2019,6,17,362,362,2,down,22,57,29,/en/players/raul-brancaccio/bv24/overview,raul-brancaccio,Raul Brancaccio,ITA,bv24
2019.06.17,2019,6,17,363,363,2,down,28,55,13,/en/players/jan-satral/sk67/overview,jan-satral,Jan Satral,CZE,sk67
2019.06.17,2019,6,17,364,364,1,down,26,54,10,/en/players/facundo-mena/mj98/overview,facundo-mena,Facundo Mena,ARG,mj98
2019.06.17,2019,6,17,365,365,1,up,21,53,18,/en/players/renta-tokuda/td55/overview,renta-tokuda,Renta Tokuda,JPN,td55
2019.06.17,2019,6,17,366,366,3,up,30,51,17,/en/players/yan-bai/be69/overview,yan-bai,Yan Bai,CHN,be69
2019.06.17,2019,6,17,367,367,3,up,28,50,12,/en/players/dayne-kelly/ka22/overview,dayne-kelly,Dayne Kelly,AUS,ka22
2019.06.17,2019,6,17,368,368,3,up,22,50,21,/en/players/ivan-gakhov/ge28/overview,ivan-gakhov,Ivan Gakhov,RUS,ge28
2019.06.17,2019,6,17,369,369,19,up,25,50,26,/en/players/riccardo-bonadio/bi47/overview,riccardo-bonadio,Riccardo Bonadio,ITA,bi47
2019.06.17,2019,6,17,370,370,5,up,26,49,15,/en/players/julian-lenz/lb51/overview,julian-lenz,Julian Lenz,GER,lb51
2019.06.17,2019,6,17,371,371,9,down,28,49,24,/en/players/kevin-king/kb14/overview,kevin-king,Kevin King,USA,kb14
2019.06.17,2019,6,17,372,372,,,28,49,25,/en/players/sadio-doumbia/d917/overview,sadio-doumbia,Sadio Doumbia,FRA,d917
2019.06.17,2019,6,17,373,373,15,down,32,48,12,/en/players/rubin-statham/sf89/overview,rubin-statham,Rubin Statham,NZL,sf89
2019.06.17,2019,6,17,374,374,1,down,23,48,17,/en/players/makoto-ochi/o664/overview,makoto-ochi,Makoto Ochi,JPN,o664
2019.06.17,2019,6,17,375,375,1,up,23,46,18,/en/players/arthur-rinderknech/rc91/overview,arthur-rinderknech,Arthur Rinderknech,FRA,rc91
2019.06.17,2019,6,17,376,376,1,up,34,45,3,/en/players/frank-dancevic/d499/overview,frank-dancevic,Frank Dancevic,CAN,d499
2019.06.17,2019,6,17,377,377,1,up,25,45,12,/en/players/pedro-sakamoto/sl94/overview,pedro-sakamoto,Pedro Sakamoto,BRA,sl94
